date,close
12/14/23,55.795
12/15/23,55.655
12/18/23,55.87
12/19/23,55.95
12/20/23,55.75
12/21/23,55.57
12/22/23,55.4
12/27/23,55.55
12/28/23,55.48
12/29/23,55.37
1/2/24,55.67
1/3/24,55.57
1/4/24,55.5
1/5/24,55.57
1/8/24,55.69
1/9/24,56.01
1/10/24,56.275
1/11/24,55.95
1/12/24,55.911
1/15/24,55.77
1/16/24,55.83
1/17/24,55.93
1/18/24,55.84
1/19/24,55.97
1/22/24,56.33
1/23/24,56.155
1/24/24,56.3
1/25/24,56.53
1/26/24,56.29
1/29/24,56.27
1/30/24,56.401
1/31/24,56.275
2/1/24,56.115
2/2/24,55.92
2/5/24,56.29
2/6/24,56.2
2/7/24,55.95
2/8/24,55.911
2/12/24,56.005
2/13/24,55.94
2/14/24,56.1
2/15/24,56.02
2/16/24,55.96
2/19/24,56.07
2/20/24,56.035
2/21/24,55.94
2/22/24,55.705
2/23/24,55.9
2/26/24,56.095
2/27/24,56.08
2/28/24,56.25
2/29/24,56.2
4/1/24,56.255
4/2/24,56.315
4/3/24,56.445
4/4/24,56.355
4/5/24,56.5
4/8/24,56.491
4/11/24,56.5
4/12/24,56.53
4/15/24,56.808
4/16/24,57
4/17/24,57.18
4/18/24,57.19
4/19/24,57.65
4/22/24,57.54
4/23/24,57.51
4/24/24,57.55
4/25/24,57.78
4/26/24,57.71
4/29/24,57.675
4/30/24,57.76
5/2/24,57.535
5/3/24,57.345
5/6/24,57.22
5/7/24,57.221
5/8/24,57.385
5/9/24,57.38
5/10/24,57.42
5/13/24,57.86
5/14/24,57.84
5/15/24,57.505
5/16/24,57.465
5/17/24,57.62
5/20/24,57.9
5/21/24,58.27
5/22/24,58.06
5/23/24,58.13
5/24/24,58.13
